target_count,seed_index,stage,cycles,actual_iter,result_index,trial_count,L_BBHT,semantic_equal
64,39,K3/H3-E4-M1,10843,3,2888,11,13,1
64,39,K3/H3-E4-M2,8157,3,2888,11,13,1
64,40,Normal-E1,22601,9,11272,10,9,1
64,40,K4/H4-E1,17341,4,11272,10,9,1
64,40,K4/H4-E4,13884,4,11272,10,9,1
64,40,K3/H3-E4,12773,4,11272,10,9,1
64,40,K3/H3-E4-M1,10213,4,11272,10,9,1
64,40,K3/H3-E4-M2,7960,4,11272,10,9,1
64,41,Normal-E1,12855,5,4512,6,5,1
64,41,K4/H4-E1,11693,2,4512,6,5,1
64,41,K4/H4-E4,9772,2,4512,6,5,1
64,41,K3/H3-E4,8663,2,4512,6,5,1
64,41,K3/H3-E4-M1,7127,2,4512,6,5,1
64,41,K3/H3-E4-M2,6048,2,4512,6,5,1
64,42,Normal-E1,21587,8,507,10,8,1
64,42,K4/H4-E1,18394,5,507,10,8,1
64,42,K4/H4-E4,14169,5,507,10,8,1
64,42,K3/H3-E4,13058,5,507,10,8,1
64,42,K3/H3-E4-M1,10498,5,507,10,8,1
64,42,K3/H3-E4-M2,8214,5,507,10,8,1
64,43,Normal-E1,25557,12,11272,10,12,1
64,43,K4/H4-E1,18234,5,11272,10,12,1
64,43,K4/H4-E4,14009,5,11272,10,12,1
64,43,K3/H3-E4,12900,5,11272,10,12,1
64,43,K3/H3-E4-M1,10340,5,11272,10,12,1
64,43,K3/H3-E4-M2,8242,5,11272,10,12,1
64,44,Normal-E1,22557,8,7400,11,8,1
64,44,K4/H4-E1,16787,3,7400,11,8,1
64,44,K4/H4-E4,14098,3,7400,11,8,1
64,44,K3/H3-E4,12989,3,7400,11,8,1
64,44,K3/H3-E4-M1,10173,3,7400,11,8,1
64,44,K3/H3-E4-M2,8045,3,7400,11,8,1
64,45,Normal-E1,28174,14,7786,11,14,1
64,45,K4/H4-E1,17241,4,7786,11,14,1
64,45,K4/H4-E4,13784,4,7786,11,14,1
64,45,K3/H3-E4,12675,4,7786,11,14,1
64,45,K3/H3-E4-M1,9859,4,7786,11,14,1
64,45,K3/H3-E4-M2,8258,4,7786,11,14,1
64,46,Normal-E1,22656,10,6247,9,10,1
64,46,K4/H4-E1,16872,4,6247,9,10,1
64,46,K4/H4-E4,13415,4,6247,9,10,1
64,46,K3/H3-E4,12304,4,6247,9,10,1
64,46,K3/H3-E4-M1,10000,4,6247,9,10,1
64,46,K3/H3-E4-M2,7622,4,6247,9,10,1
64,47,Normal-E1,50833,30,5200,15,30,1
64,47,K4/H4-E1,29924,12,5200,15,30,1
64,47,K4/H4-E4,20323,12,5200,15,30,1
64,47,K3/H3-E4,19165,13,5200,15,30,1
64,47,K3/H3-E4-M1,15325,13,5200,15,30,1
64,47,K3/H3-E4-M2,12085,13,5200,15,30,1
64,48,Normal-E1,31640,13,15288,13,13,1
64,48,K4/H4-E1,22789,6,15288,13,13,1
64,48,K4/H4-E4,17796,6,15288,13,13,1
64,48,K3/H3-E4,16687,6,15288,13,13,1
64,48,K3/H3-E4-M1,13359,6,15288,13,13,1
64,48,K3/H3-E4-M2,9621,6,15288,13,13,1
64,49,Normal-E1,26912,11,10234,11,11,1
64,49,K4/H4-E1,20110,5,10234,11,11,1
64,49,K4/H4-E4,15885,5,10234,11,11,1
64,49,K3/H3-E4,14774,5,10234,11,11,1
64,49,K3/H3-E4-M1,11958,5,10234,11,11,1
64,49,K3/H3-E4-M2,8621,5,10234,11,11,1
64,50,Normal-E1,53477,32,1038,16,32,1
64,50,K4/H4-E1,29731,12,1038,16,32,1
64,50,K4/H4-E4,20130,12,1038,16,32,1
64,50,K3/H3-E4,18964,12,1038,16,32,1
64,50,K3/H3-E4-M1,14868,12,1038,16,32,1
64,50,K3/H3-E4-M2,12086,12,1038,16,32,1
64,51,Normal-E1,20662,10,14405,8,10,1
64,51,K4/H4-E1,14352,3,14405,8,10,1
64,51,K4/H4-E4,11663,3,14405,8,10,1
64,51,K3/H3-E4,10554,3,14405,8,10,1
64,51,K3/H3-E4-M1,8506,3,14405,8,10,1
64,51,K3/H3-E4-M2,6933,3,14405,8,10,1
64,52,Normal-E1,66928,43,16090,16,43,1
64,52,K4/H4-E1,35477,15,16090,16,43,1
64,52,K4/H4-E4,23572,15,16090,16,43,1
64,52,K3/H3-E4,21850,15,16090,16,43,1
64,52,K3/H3-E4-M1,17754,15,16090,16,43,1
64,52,K3/H3-E4-M2,13027,15,16090,16,43,1
64,53,Normal-E1,39272,21,15469,13,21,1
64,53,K4/H4-E1,23190,7,15469,13,21,1
64,53,K4/H4-E4,17429,7,15469,13,21,1
64,53,K3/H3-E4,16320,7,15469,13,21,1
64,53,K3/H3-E4-M1,12992,7,15469,13,21,1
64,53,K3/H3-E4-M2,9750,7,15469,13,21,1
64,54,Normal-E1,25664,13,14405,9,13,1
64,54,K4/H4-E1,16781,4,14405,9,13,1
64,54,K4/H4-E4,13324,4,14405,9,13,1
64,54,K3/H3-E4,12213,4,14405,9,13,1
64,54,K3/H3-E4-M1,9909,4,14405,9,13,1
64,54,K3/H3-E4-M2,7562,4,14405,9,13,1
64,55,Normal-E1,4014,1,11647,2,1,1
64,55,K4/H4-E1,7987,1,11647,2,1,1
64,55,K4/H4-E4,6834,1,11647,2,1,1
64,55,K3/H3-E4,5725,1,11647,2,1,1
64,55,K3/H3-E4-M1,5213,1,11647,2,1,1
64,55,K3/H3-E4-M2,4471,1,11647,2,1,1
64,56,Normal-E1,13584,4,7786,7,4,1
64,56,K4/H4-E1,12946,2,7786,7,4,1
64,56,K4/H4-E4,11025,2,7786,7,4,1
64,56,K3/H3-E4,9916,2,7786,7,4,1
64,56,K3/H3-E4-M1,8124,2,7786,7,4,1
64,56,K3/H3-E4-M2,6364,2,7786,7,4,1
64,57,Normal-E1,31030,15,3876,12,15,1
64,57,K4/H4-E1,19589,5,3876,12,15,1
64,57,K4/H4-E4,15364,5,3876,12,15,1
64,57,K3/H3-E4,14253,5,3876,12,15,1
64,57,K3/H3-E4-M1,11181,5,3876,12,15,1
64,57,K3/H3-E4-M2,8961,5,3876,12,15,1
64,58,Normal-E1,11015,4,8225,5,4,1
64,58,K4/H4-E1,11398,2,8225,5,4,1
64,58,K4/H4-E4,9477,2,8225,5,4,1
64,58,K3/H3-E4,8368,2,8225,5,4,1
64,58,K3/H3-E4-M1,7088,2,8225,5,4,1
64,58,K3/H3-E4-M2,5729,2,8225,5,4,1
64,59,Normal-E1,29817,14,8225,11,14,1
64,59,K4/H4-E1,18883,4,8225,11,14,1
64,59,K4/H4-E4,15426,4,8225,11,14,1
64,59,K3/H3-E4,14317,4,8225,11,14,1
64,59,K3/H3-E4-M1,11501,4,8225,11,14,1
64,59,K3/H3-E4-M2,8423,4,8225,11,14,1
64,60,Normal-E1,3573,1,3903,2,1,1
64,60,K4/H4-E1,7544,1,3903,2,1,1
64,60,K4/H4-E4,6391,1,3903,2,1,1
64,60,K3/H3-E4,5282,1,3903,2,1,1
64,60,K3/H3-E4-M1,4770,1,3903,2,1,1
64,60,K3/H3-E4-M2,4462,1,3903,2,1,1
64,61,Normal-E1,27584,13,13012,10,13,1
64,61,K4/H4-E1,17157,3,13012,10,13,1
64,61,K4/H4-E4,14468,3,13012,10,13,1
64,61,K3/H3-E4,13359,3,13012,10,13,1
64,61,K3/H3-E4-M1,10799,3,13012,10,13,1
64,61,K3/H3-E4-M2,7740,3,13012,10,13,1
64,62,Normal-E1,11223,4,15288,5,4,1
64,62,K4/H4-E1,11604,2,15288,5,4,1
64,62,K4/H4-E4,9683,2,15288,5,4,1
64,62,K3/H3-E4,8574,2,15288,5,4,1
64,62,K3/H3-E4-M1,7294,2,15288,5,4,1
64,62,K3/H3-E4-M2,5780,2,15288,5,4,1
64,63,Normal-E1,24390,11,14567,10,11,1
64,63,K4/H4-E1,18098,5,14567,10,11,1
64,63,K4/H4-E4,13873,5,14567,10,11,1
64,63,K3/H3-E4,12762,5,14567,10,11,1
64,63,K3/H3-E4-M1,10202,5,14567,10,11,1
64,63,K3/H3-E4-M2,8197,5,14567,10,11,1
64,64,Normal-E1,23595,10,1801,10,10,1
64,64,K4/H4-E1,17302,4,1801,10,10,1
64,64,K4/H4-E4,13845,4,1801,10,10,1
64,64,K3/H3-E4,12736,4,1801,10,10,1
64,64,K3/H3-E4-M1,10176,4,1801,10,10,1
64,64,K3/H3-E4-M2,7985,4,1801,10,10,1
64,65,Normal-E1,48521,28,26,15,28,1
64,65,K4/H4-E1,23159,6,26,15,28,1
64,65,K4/H4-E4,18166,6,26,15,28,1
64,65,K3/H3-E4,17324,7,26,15,28,1
64,65,K3/H3-E4-M1,13484,7,26,15,28,1
64,65,K3/H3-E4-M2,10430,7,26,15,28,1
64,66,Normal-E1,43531,26,9302,13,26,1
64,66,K4/H4-E1,23800,8,9302,13,26,1
64,66,K4/H4-E4,18039,8,9302,13,26,1
64,66,K3/H3-E4,15682,8,9302,13,26,1
64,66,K3/H3-E4-M1,12465,8,9302,13,26,1
64,66,K3/H3-E4-M2,10245,8,9302,13,26,1
64,67,Normal-E1,29825,15,682,11,15,1
64,67,K4/H4-E1,18895,5,682,11,15,1
64,67,K4/H4-E4,14670,5,682,11,15,1
64,67,K3/H3-E4,13559,5,682,11,15,1
64,67,K3/H3-E4-M1,10743,5,682,11,15,1
64,67,K3/H3-E4-M2,8522,5,682,11,15,1
64,68,Normal-E1,40985,24,1825,12,24,1
64,68,K4/H4-E1,21285,6,1825,12,24,1
64,68,K4/H4-E4,16292,6,1825,12,24,1
64,68,K3/H3-E4,15181,6,1825,12,24,1
64,68,K3/H3-E4-M1,12109,6,1825,12,24,1
64,68,K3/H3-E4-M2,9207,6,1825,12,24,1
64,69,Normal-E1,43691,23,8225,15,23,1
64,69,K4/H4-E1,22459,5,8225,15,23,1
64,69,K4/H4-E4,18234,5,8225,15,23,1
64,69,K3/H3-E4,17125,5,8225,15,23,1
64,69,K3/H3-E4-M1,13285,5,8225,15,23,1
64,69,K3/H3-E4-M2,9921,5,8225,15,23,1
64,70,Normal-E1,60813,40,5531,15,40,1
64,70,K4/H4-E1,30923,12,5531,15,40,1
64,70,K4/H4-E4,21322,12,5531,15,40,1
64,70,K3/H3-E4,18553,12,5531,15,40,1
64,70,K3/H3-E4-M1,14872,12,5531,15,40,1
64,70,K3/H3-E4-M2,12057,12,5531,15,40,1
64,71,Normal-E1,49541,27,2852,16,27,1
64,71,K4/H4-E1,30975,11,2852,16,27,1
64,71,K4/H4-E4,22142,11,2852,16,27,1
64,71,K3/H3-E4,20194,12,2852,16,27,1
64,71,K3/H3-E4-M1,16098,12,2852,16,27,1
64,71,K3/H3-E4-M2,12250,12,2852,16,27,1
64,72,Normal-E1,37321,20,13048,13,20,1
64,72,K4/H4-E1,20809,5,13048,13,20,1
64,72,K4/H4-E4,16584,5,13048,13,20,1
64,72,K3/H3-E4,14872,5,13048,13,20,1
64,72,K3/H3-E4-M1,11597,5,13048,13,20,1
64,72,K3/H3-E4-M2,9284,5,13048,13,20,1
64,73,Normal-E1,59195,35,701,17,35,1
64,73,K4/H4-E1,29719,10,701,17,35,1
64,73,K4/H4-E4,21654,10,701,17,35,1
64,73,K3/H3-E4,20543,10,701,17,35,1
64,73,K3/H3-E4-M1,16191,10,701,17,35,1
64,73,K3/H3-E4-M2,11983,10,701,17,35,1
64,74,Normal-E1,70314,48,507,16,48,1
64,74,K4/H4-E1,31788,13,507,16,48,1
64,74,K4/H4-E4,22246,13,507,16,48,1
64,74,K3/H3-E4,19540,13,507,16,48,1
64,74,K3/H3-E4-M1,15444,13,507,16,48,1
64,74,K3/H3-E4-M2,12391,13,507,16,48,1
64,75,Normal-E1,14871,5,10812,7,5,1
64,75,K4/H4-E1,12167,1,10812,7,5,1
64,75,K4/H4-E4,11014,1,10812,7,5,1
64,75,K3/H3-E4,9905,1,10812,7,5,1
64,75,K3/H3-E4-M1,8113,1,10812,7,5,1
64,75,K3/H3-E4-M2,6105,1,10812,7,5,1
64,76,Normal-E1,56632,36,1801,15,36,1
64,76,K4/H4-E1,29020,11,1801,15,36,1
64,76,K4/H4-E4,20187,11,1801,15,36,1
64,76,K3/H3-E4,18500,12,1801,15,36,1
64,76,K3/H3-E4-M1,14660,12,1801,15,36,1
64,76,K3/H3-E4-M2,11792,12,1801,15,36,1
64,77,Normal-E1,18338,8,701,8,8,1
64,77,K4/H4-E1,14096,3,701,8,8,1
64,77,K4/H4-E4,11407,3,701,8,8,1
64,77,K3/H3-E4,10298,3,701,8,8,1
64,77,K3/H3-E4-M1,8250,3,701,8,8,1
64,77,K3/H3-E4-M2,6987,3,701,8,8,1
64,78,Normal-E1,13240,5,5281,6,5,1
64,78,K4/H4-E1,12078,2,5281,6,5,1
64,78,K4/H4-E4,10157,2,5281,6,5,1
64,78,K3/H3-E4,9048,2,5281,6,5,1
64,78,K3/H3-E4-M1,7512,2,5281,6,5,1
64,78,K3/H3-E4-M2,6061,2,5281,6,5,1
64,79,Normal-E1,65168,43,8089,16,43,1
64,79,K4/H4-E1,34500,15,8089,16,43,1
64,79,K4/H4-E4,22595,15,8089,16,43,1
64,79,K3/H3-E4,20359,16,8089,16,43,1
64,79,K3/H3-E4-M1,16306,16,8089,16,43,1
64,79,K3/H3-E4-M2,13283,16,8089,16,43,1
64,80,Normal-E1,14432,4,8799,8,4,1
64,80,K4/H4-E1,13285,2,8799,8,4,1
64,80,K4/H4-E4,11364,2,8799,8,4,1
64,80,K3/H3-E4,10255,2,8799,8,4,1
64,80,K3/H3-E4-M1,8207,2,8799,8,4,1
64,80,K3/H3-E4-M2,6789,2,8799,8,4,1
64,81,Normal-E1,15152,6,7786,7,6,1
64,81,K4/H4-E1,12450,2,7786,7,6,1
64,81,K4/H4-E4,10529,2,7786,7,6,1
64,81,K3/H3-E4,9420,2,7786,7,6,1
64,81,K3/H3-E4-M1,7628,2,7786,7,6,1
64,81,K3/H3-E4-M2,6457,2,7786,7,6,1
64,82,Normal-E1,30680,15,10234,11,15,1
64,82,K4/H4-E1,19748,5,10234,11,15,1
64,82,K4/H4-E4,15523,5,10234,11,15,1
64,82,K3/H3-E4,14412,5,10234,11,15,1
64,82,K3/H3-E4-M1,11596,5,10234,11,15,1
64,82,K3/H3-E4-M2,8631,5,10234,11,15,1
64,83,Normal-E1,43199,23,5270,14,23,1
64,83,K4/H4-E1,26126,8,5270,14,23,1
64,83,K4/H4-E4,19597,8,5270,14,23,1
64,83,K3/H3-E4,18205,9,5270,14,23,1
64,83,K3/H3-E4-M1,14621,9,5270,14,23,1
64,83,K3/H3-E4-M2,10793,9,5270,14,23,1
64,84,Normal-E1,5185,1,14494,3,1,1
64,84,K4/H4-E1,8647,1,14494,3,1,1
64,84,K4/H4-E4,7494,1,14494,3,1,1
64,84,K3/H3-E4,6385,1,14494,3,1,1
64,84,K3/H3-E4-M1,5617,1,14494,3,1,1
64,84,K3/H3-E4-M2,4814,1,14494,3,1,1
64,85,Normal-E1,26446,13,5200,10,13,1
64,85,K4/H4-E1,16024,3,5200,10,13,1
64,85,K4/H4-E4,13335,3,5200,10,13,1
64,85,K3/H3-E4,12226,3,5200,10,13,1
64,85,K3/H3-E4-M1,9666,3,5200,10,13,1
64,85,K3/H3-E4-M2,7723,3,5200,10,13,1
64,86,Normal-E1,35169,19,586,12,19,1
64,86,K4/H4-E1,20946,6,586,12,19,1
64,86,K4/H4-E4,15953,6,586,12,19,1
64,86,K3/H3-E4,14532,6,586,12,19,1
64,86,K3/H3-E4-M1,11650,6,586,12,19,1
64,86,K3/H3-E4-M2,9460,6,586,12,19,1
64,87,Normal-E1,40795,23,10593,13,23,1
64,87,K4/H4-E1,23680,8,10593,13,23,1
64,87,K4/H4-E4,17151,8,10593,13,23,1
64,87,K3/H3-E4,16040,8,10593,13,23,1
64,87,K3/H3-E4-M1,12712,8,10593,13,23,1
64,87,K3/H3-E4-M2,10090,8,10593,13,23,1
64,88,Normal-E1,43086,25,7786,13,25,1
64,88,K4/H4-E1,21842,6,7786,13,25,1
64,88,K4/H4-E4,16849,6,7786,13,25,1
64,88,K3/H3-E4,15738,6,7786,13,25,1
64,88,K3/H3-E4-M1,12410,6,7786,13,25,1
64,88,K3/H3-E4-M2,9546,6,7786,13,25,1
64,89,Normal-E1,27625,13,10931,10,13,1
64,89,K4/H4-E1,19269,5,10931,10,13,1
64,89,K4/H4-E4,15044,5,10931,10,13,1
64,89,K3/H3-E4,13935,5,10931,10,13,1
64,89,K3/H3-E4-M1,11375,5,10931,10,13,1
64,89,K3/H3-E4-M2,8347,5,10931,10,13,1
64,90,Normal-E1,30061,12,16090,13,12,1
64,90,K4/H4-E1,22246,6,16090,13,12,1
64,90,K4/H4-E4,17253,6,16090,13,12,1
64,90,K3/H3-E4,16137,6,16090,13,12,1
64,90,K3/H3-E4-M1,12809,6,16090,13,12,1
64,90,K3/H3-E4-M2,9629,6,16090,13,12,1
64,91,Normal-E1,37927,18,13048,14,18,1
64,91,K4/H4-E1,25517,8,13048,14,18,1
64,91,K4/H4-E4,19342,8,13048,14,18,1
64,91,K3/H3-E4,17833,8,13048,14,18,1
64,91,K3/H3-E4-M1,14249,8,13048,14,18,1
64,91,K3/H3-E4-M2,10590,8,13048,14,18,1
64,92,Normal-E1,5285,1,5341,3,1,1
64,92,K4/H4-E1,8749,1,5341,3,1,1
64,92,K4/H4-E4,7596,1,5341,3,1,1
64,92,K3/H3-E4,6487,1,5341,3,1,1
64,92,K3/H3-E4-M1,5719,1,5341,3,1,1
64,92,K3/H3-E4-M2,4792,1,5341,3,1,1
64,93,Normal-E1,27653,14,13012,10,14,1
64,93,K4/H4-E1,16194,3,13012,10,14,1
64,93,K4/H4-E4,13505,3,13012,10,14,1
64,93,K3/H3-E4,12396,3,13012,10,14,1
64,93,K3/H3-E4-M1,9836,3,13012,10,14,1
64,93,K3/H3-E4-M2,7738,3,13012,10,14,1
64,94,Normal-E1,38300,21,507,13,21,1
64,94,K4/H4-E1,22683,7,507,13,21,1
64,94,K4/H4-E4,16922,7,507,13,21,1
64,94,K3/H3-E4,15350,7,507,13,21,1
64,94,K3/H3-E4-M1,12022,7,507,13,21,1
64,94,K3/H3-E4-M2,9870,7,507,13,21,1
64,95,Normal-E1,104031,75,507,20,75,1
64,95,K4/H4-E1,43482,18,507,20,75,1
64,95,K4/H4-E4,29273,18,507,20,75,1
64,95,K3/H3-E4,26740,25,507,20,75,1
64,95,K3/H3-E4-M1,21876,25,507,20,75,1
64,95,K3/H3-E4-M2,17573,25,507,20,75,1
64,96,Normal-E1,39826,21,13012,14,21,1
64,96,K4/H4-E1,22206,6,13012,14,21,1
64,96,K4/H4-E4,17213,6,13012,14,21,1
64,96,K3/H3-E4,16102,6,13012,14,21,1
64,96,K3/H3-E4-M1,12518,6,13012,14,21,1
64,96,K3/H3-E4-M2,9866,6,13012,14,21,1
64,97,Normal-E1,54905,33,1801,16,33,1
64,97,K4/H4-E1,34026,14,1801,16,33,1
64,97,K4/H4-E4,22504,14,1801,16,33,1
64,97,K3/H3-E4,20558,16,1801,16,33,1
64,97,K3/H3-E4-M1,16462,16,1801,16,33,1
64,97,K3/H3-E4-M2,13742,16,1801,16,33,1
64,98,Normal-E1,20401,7,491,10,7,1
64,98,K4/H4-E1,15138,2,491,10,7,1
64,98,K4/H4-E4,13217,2,491,10,7,1
64,98,K3/H3-E4,12108,2,491,10,7,1
64,98,K3/H3-E4-M1,9548,2,491,10,7,1
64,98,K3/H3-E4-M2,7388,2,491,10,7,1
64,99,Normal-E1,11939,4,5531,6,4,1
64,99,K4/H4-E1,11816,2,5531,6,4,1
64,99,K4/H4-E4,9895,2,5531,6,4,1
64,99,K3/H3-E4,8786,2,5531,6,4,1
64,99,K3/H3-E4-M1,7250,2,5531,6,4,1
64,99,K3/H3-E4-M2,6109,2,5531,6,4,1
256,0,Normal-E1,18108,7,15288,8,7,1
256,0,K4/H4-E1,14898,3,15288,8,7,1
256,0,K4/H4-E4,12209,3,15288,8,7,1
256,0,K3/H3-E4,11100,3,15288,8,7,1
256,0,K3/H3-E4-M1,9052,3,15288,8,7,1
256,0,K3/H3-E4-M2,7045,3,15288,8,7,1
256,1,Normal-E1,8854,2,5849,5,2,1
256,1,K4/H4-E1,10266,1,5849,5,2,1
256,1,K4/H4-E4,9113,1,5849,5,2,1
256,1,K3/H3-E4,8004,1,5849,5,2,1
256,1,K3/H3-E4-M1,6724,1,5849,5,2,1
256,1,K3/H3-E4-M2,5489,1,5849,5,2,1
256,2,Normal-E1,12296,3,8081,7,3,1
256,2,K4/H4-E1,12694,2,8081,7,3,1
256,2,K4/H4-E4,10773,2,8081,7,3,1
256,2,K3/H3-E4,9664,2,8081,7,3,1
256,2,K3/H3-E4-M1,7872,2,8081,7,3,1
256,2,K3/H3-E4-M2,6422,2,8081,7,3,1
256,3,Normal-E1,20334,8,16060,9,8,1
256,3,K4/H4-E1,16618,4,16060,9,8,1
256,3,K4/H4-E4,13161,4,16060,9,8,1
256,3,K3/H3-E4,12050,4,16060,9,8,1
256,3,K3/H3-E4-M1,9746,4,16060,9,8,1
256,3,K3/H3-E4-M2,7647,4,16060,9,8,1
256,4,Normal-E1,33629,17,12680,12,17,1
256,4,K4/H4-E1,22484,7,12680,12,17,1
256,4,K4/H4-E4,16723,7,12680,12,17,1
256,4,K3/H3-E4,15322,7,12680,12,17,1
256,4,K3/H3-E4-M1,12250,7,12680,12,17,1
256,4,K3/H3-E4-M2,9480,7,12680,12,17,1
256,5,Normal-E1,18367,5,7233,10,5,1
256,5,K4/H4-E1,15172,2,7233,10,5,1
256,5,K4/H4-E4,13251,2,7233,10,5,1
256,5,K3/H3-E4,12142,2,7233,10,5,1
256,5,K3/H3-E4-M1,9582,2,7233,10,5,1
256,5,K3/H3-E4-M2,7515,2,7233,10,5,1
256,6,Normal-E1,16391,7,3716,7,7,1
256,6,K4/H4-E1,12657,2,3716,7,7,1
256,6,K4/H4-E4,10736,2,3716,7,7,1
256,6,K3/H3-E4,9627,2,3716,7,7,1
256,6,K3/H3-E4-M1,7835,2,3716,7,7,1
256,6,K3/H3-E4-M2,6385,2,3716,7,7,1
256,7,Normal-E1,18141,8,3545,8,8,1
256,7,K4/H4-E1,13897,3,3545,8,8,1
256,7,K4/H4-E4,11208,3,3545,8,8,1
256,7,K3/H3-E4,10099,3,3545,8,8,1
256,7,K3/H3-E4-M1,8051,3,3545,8,8,1
256,7,K3/H3-E4-M2,6974,3,3545,8,8,1
256,8,Normal-E1,22162,8,11907,10,8,1
256,8,K4/H4-E1,17935,4,11907,10,8,1
256,8,K4/H4-E4,14478,4,11907,10,8,1
256,8,K3/H3-E4,13367,4,11907,10,8,1
256,8,K3/H3-E4-M1,10807,4,11907,10,8,1
256,8,K3/H3-E4-M2,8027,4,11907,10,8,1
256,9,Normal-E1,1446,0,12001,1,0,1
256,9,K4/H4-E1,5924,0,12001,1,0,1
256,9,K4/H4-E4,5539,0,12001,1,0,1
256,9,K3/H3-E4,4430,0,12001,1,0,1
256,9,K3/H3-E4-M1,4174,0,12001,1,0,1
256,9,K3/H3-E4-M2,3834,0,12001,1,0,1
256,10,Normal-E1,7230,2,5451,4,2,1
256,10,K4/H4-E1,9152,1,5451,4,2,1
256,10,K4/H4-E4,7999,1,5451,4,2,1
256,10,K3/H3-E4,6890,1,5451,4,2,1
256,10,K3/H3-E4-M1,5866,1,5451,4,2,1
256,10,K3/H3-E4-M2,5126,1,5451,4,2,1
256,11,Normal-E1,35097,19,873,12,19,1
256,11,K4/H4-E1,21741,7,873,12,19,1
256,11,K4/H4-E4,15980,7,873,12,19,1
256,11,K3/H3-E4,14720,7,873,12,19,1
256,11,K3/H3-E4-M1,11648,7,873,12,19,1
256,11,K3/H3-E4-M2,9443,7,873,12,19,1
256,12,Normal-E1,9680,3,90,5,3,1
256,12,K4/H4-E1,11095,2,90,5,3,1
256,12,K4/H4-E4,9174,2,90,5,3,1
256,12,K3/H3-E4,8065,2,90,5,3,1
256,12,K3/H3-E4-M1,6785,2,90,5,3,1
256,12,K3/H3-E4-M2,5736,2,90,5,3,1
256,13,Normal-E1,13225,5,7326,6,5,1
256,13,K4/H4-E1,12064,2,7326,6,5,1
256,13,K4/H4-E4,10143,2,7326,6,5,1
256,13,K3/H3-E4,9034,2,7326,6,5,1
256,13,K3/H3-E4-M1,7498,2,7326,6,5,1
256,13,K3/H3-E4-M2,6078,2,7326,6,5,1
256,14,Normal-E1,15414,7,1930,6,7,1
256,14,K4/H4-E1,12186,2,1930,6,7,1
256,14,K4/H4-E4,10265,2,1930,6,7,1
256,14,K3/H3-E4,9156,2,1930,6,7,1
256,14,K3/H3-E4-M1,7620,2,1930,6,7,1
256,14,K3/H3-E4-M2,6107,2,1930,6,7,1
256,15,Normal-E1,15198,3,13448,9,3,1
256,15,K4/H4-E1,14575,2,13448,9,3,1
256,15,K4/H4-E4,12654,2,13448,9,3,1
256,15,K3/H3-E4,11545,2,13448,9,3,1
256,15,K3/H3-E4-M1,9241,2,13448,9,3,1
256,15,K3/H3-E4-M2,7080,2,13448,9,3,1
256,16,Normal-E1,11820,4,12329,6,4,1
256,16,K4/H4-E1,11693,2,12329,6,4,1
256,16,K4/H4-E4,9772,2,12329,6,4,1
256,16,K3/H3-E4,8663,2,12329,6,4,1
256,16,K3/H3-E4-M1,7127,2,12329,6,4,1
256,16,K3/H3-E4-M2,6048,2,12329,6,4,1
256,17,Normal-E1,15736,6,6247,7,6,1
256,17,K4/H4-E1,13037,2,6247,7,6,1
256,17,K4/H4-E4,11116,2,6247,7,6,1
256,17,K3/H3-E4,10007,2,6247,7,6,1
256,17,K3/H3-E4-M1,8215,2,6247,7,6,1
256,17,K3/H3-E4-M2,6424,2,6247,7,6,1
256,18,Normal-E1,13002,4,4389,7,4,1
256,18,K4/H4-E1,11329,1,4389,7,4,1
256,18,K4/H4-E4,10176,1,4389,7,4,1
256,18,K3/H3-E4,9067,1,4389,7,4,1
256,18,K3/H3-E4-M1,7275,1,4389,7,4,1
256,18,K3/H3-E4-M2,6135,1,4389,7,4,1
256,19,Normal-E1,12652,3,13749,7,3,1
256,19,K4/H4-E1,13047,2,13749,7,3,1
256,19,K4/H4-E4,11126,2,13749,7,3,1
256,19,K3/H3-E4,10017,2,13749,7,3,1
256,19,K3/H3-E4-M1,8225,2,13749,7,3,1
256,19,K3/H3-E4-M2,6372,2,13749,7,3,1
256,20,Normal-E1,21679,9,6940,9,9,1
256,20,K4/H4-E1,16929,4,6940,9,9,1
256,20,K4/H4-E4,13472,4,6940,9,9,1
256,20,K3/H3-E4,12363,4,6940,9,9,1
256,20,K3/H3-E4-M1,10059,4,6940,9,9,1
256,20,K3/H3-E4-M2,7650,4,6940,9,9,1
256,21,Normal-E1,16458,4,2302,9,4,1
256,21,K4/H4-E1,16874,4,2302,9,4,1
256,21,K4/H4-E4,13417,4,2302,9,4,1
256,21,K3/H3-E4,12308,4,2302,9,4,1
256,21,K3/H3-E4-M1,10004,4,2302,9,4,1
256,21,K3/H3-E4-M2,7688,4,2302,9,4,1
256,22,Normal-E1,18460,7,7844,9,7,1
256,22,K4/H4-E1,14743,3,7844,9,7,1
256,22,K4/H4-E4,12054,3,7844,9,7,1
256,22,K3/H3-E4,10945,3,7844,9,7,1
256,22,K3/H3-E4-M1,8641,3,7844,9,7,1
256,22,K3/H3-E4-M2,7379,3,7844,9,7,1
256,23,Normal-E1,11055,4,6733,5,4,1
256,23,K4/H4-E1,11437,2,6733,5,4,1
256,23,K4/H4-E4,9516,2,6733,5,4,1
256,23,K3/H3-E4,8407,2,6733,5,4,1
256,23,K3/H3-E4-M1,7127,2,6733,5,4,1
256,23,K3/H3-E4-M2,5737,2,6733,5,4,1
